Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Ankara, Türkiye",07/02/2023 18:00:00,30.7,30.7,30.7,,28.8,0,,,7.9,275,22.3,17.5,27.9,19.77,Partially cloudy
"Ankara, Türkiye",07/02/2023 19:00:00,30,30,30,,28.3,0,,,6.1,272,,17.5,1.4,21.47,Clear
"Ankara, Türkiye",07/02/2023 20:00:00,29.1,29.1,29.1,,27.6,0,,,5.7,285,,17.5,0,20.57,Clear
"Ankara, Türkiye",07/02/2023 21:00:00,27.3,27.3,27.3,,26.4,0,,,2.5,316,22.3,17.5,,24.81,Clear
"Ankara, Türkiye",07/02/2023 22:00:00,25.1,25.1,25.1,,,0,,,0.6,70,,17.5,,32.28,Clear
"Ankara, Türkiye",07/02/2023 23:00:00,23,23,23,,,0,,,2.2,16,,17.5,0,37.55,Clear
"Ankara, Türkiye",07/03/2023 00:00:00,21.3,21.3,21.3,,,0,,,2.3,52,9.4,17.5,,42.79,Clear
"Ankara, Türkiye",07/03/2023 01:00:00,20.3,20.3,20.3,,,0,,,1.8,46,,17.5,0,48.53,Clear
"Ankara, Türkiye",07/03/2023 02:00:00,19.3,19.3,19.3,,,0,,,3.2,40,,17.5,0,53.57,Clear
"Ankara, Türkiye",07/03/2023 03:00:00,16.5,16.5,16.5,,,0,,,1.3,340,,10,,66.29,Clear
"Ankara, Türkiye",07/03/2023 04:00:00,17.6,17.6,17.6,,,0,,,3,33,,17.5,0,58.79,Clear
"Ankara, Türkiye",07/03/2023 05:00:00,17,17,17,,,0,,,2.9,29,,17.5,0,61.97,Clear
"Ankara, Türkiye",07/03/2023 06:00:00,16.6,16.6,16.6,,,0,,,6.2,46,11.2,17.5,,64.74,Clear
"Ankara, Türkiye",07/03/2023 07:00:00,20,20,20,,,0,,,3,49,,17.5,0,57.35,Clear
"Ankara, Türkiye",07/03/2023 08:00:00,23,23,23,,,0,,,5.2,55,,17.5,0,49.32,Clear
"Ankara, Türkiye",07/03/2023 09:00:00,26.2,26.2,26.2,,,0,,,5.2,56,14.8,17.5,,42.26,Clear
"Ankara, Türkiye",07/03/2023 10:00:00,27.3,27.3,27.3,,27,0,,,4.1,60,,17.5,0,38.89,Clear
"Ankara, Türkiye",07/03/2023 11:00:00,29.5,29.5,29.5,,28.2,0,,,4.3,121,,17.5,0.5,28.85,Clear
"Ankara, Türkiye",07/03/2023 12:00:00,30.3,30.3,30.3,,28.8,0,,,4.3,237,9.4,17.5,30.6,26.22,Partially cloudy
"Ankara, Türkiye",07/03/2023 13:00:00,31.1,31.1,31.1,,29.3,0,,,9.2,144,,17.5,42.5,22.99,Partially cloudy
"Ankara, Türkiye",07/03/2023 14:00:00,31.4,31.4,31.4,,29.5,0,,,4.1,263,,17.5,42.5,21.62,Partially cloudy
"Ankara, Türkiye",07/03/2023 15:00:00,32.5,32.5,32.5,,30.6,0,,,5.6,235,18.4,17.5,42.5,21.44,Partially cloudy
"Ankara, Türkiye",07/03/2023 16:00:00,32.7,32.7,32.7,,30.7,0,,,3.9,287,,17.5,42.5,21.4,Partially cloudy
"Ankara, Türkiye",07/03/2023 17:00:00,32.9,32.9,32.9,,30.8,0,,,4.9,156,,17.5,42.5,19.46,Partially cloudy
"Ankara, Türkiye",07/03/2023 18:00:00,32.9,32.9,32.9,,30.7,0,,,1.5,270,14.8,17.5,42.5,18.43,Partially cloudy
"Ankara, Türkiye",07/03/2023 19:00:00,31.9,31.9,31.9,,30.1,0,,,7.1,279,,10.2,50.5,23.86,Partially cloudy
"Ankara, Türkiye",07/03/2023 20:00:00,30,30,30,,28.4,0,,,5.4,352,,17.5,42.5,24.09,Partially cloudy
"Ankara, Türkiye",07/03/2023 21:00:00,28,28,28,,27,0,,,4.9,65,20.5,17.5,50,29.04,Partially cloudy
"Ankara, Türkiye",07/03/2023 22:00:00,27,27,27,,26.5,0,,,5.4,36,,13.8,57.5,33.37,Partially cloudy
"Ankara, Türkiye",07/03/2023 23:00:00,25.9,25.9,25.9,,,0,,,9.3,47,,10,57.5,38.85,Partially cloudy
"Ankara, Türkiye",07/04/2023 00:00:00,24.8,24.8,24.8,,,0,,,13.4,255,37.1,10,59.7,37.62,Partially cloudy
"Ankara, Türkiye",07/04/2023 01:00:00,24.3,24.3,24.3,,,0,,,6.4,314,,10,59.9,41.41,Partially cloudy
"Ankara, Türkiye",07/04/2023 02:00:00,23.6,23.6,23.6,,,0,,,3.8,194,,10,41.3,43.07,Partially cloudy
"Ankara, Türkiye",07/04/2023 03:00:00,22.3,22.3,22.3,,,0,,,9.5,10,37.1,17.5,50,49.85,Partially cloudy
"Ankara, Türkiye",07/04/2023 04:00:00,22.4,22.4,22.4,,,0,,,1.8,105,,10,50,53.61,Partially cloudy
"Ankara, Türkiye",07/04/2023 05:00:00,22.1,22.1,22.1,,,0,,,11.8,12,,17.5,60,55.82,Partially cloudy
"Ankara, Türkiye",07/04/2023 06:00:00,22.1,22.1,22.1,,,0,,,5.5,32,18.4,10,78.6,58.55,Overcast
"Ankara, Türkiye",07/04/2023 07:00:00,20.7,20.7,20.7,,,0,,,5.8,320,,10,50,66.52,Partially cloudy
"Ankara, Türkiye",07/04/2023 08:00:00,22.9,22.9,22.9,,,0,,,3.5,19,,17.9,77.5,58.41,Overcast
"Ankara, Türkiye",07/04/2023 09:00:00,24.6,24.6,24.6,,,0.01,,,3.5,54,18.4,17.5,40.7,51.27,"Rain, Partially cloudy"
"Ankara, Türkiye",07/04/2023 10:00:00,28.1,28.1,28.1,,27.9,0,,,7.4,35,,17.5,40.5,41.29,Partially cloudy
"Ankara, Türkiye",07/04/2023 11:00:00,28.4,28.4,28.4,,27.9,0,,,3.1,100,,17.5,39.3,37.4,Partially cloudy
"Ankara, Türkiye",07/04/2023 12:00:00,29.5,29.5,29.5,,28.5,0,,,3.6,66,14.8,17.5,29.9,32.65,Partially cloudy
"Ankara, Türkiye",07/04/2023 13:00:00,30.8,30.8,30.8,,29.4,0,,,3.6,34,,17.5,29.9,28.49,Partially cloudy
"Ankara, Türkiye",07/04/2023 14:00:00,31.3,31.3,31.3,,29.9,0,,,5.9,80,,17.5,30.8,28.3,Partially cloudy
"Ankara, Türkiye",07/04/2023 15:00:00,31.6,31.6,31.6,,30.3,0,,,4,39,16.5,19.3,31,28.68,Partially cloudy
"Ankara, Türkiye",07/04/2023 16:00:00,32.2,32.2,32.2,,30.3,0,,,3.2,339,,17.5,42.2,23.25,Partially cloudy
"Ankara, Türkiye",07/04/2023 17:00:00,32.1,32.1,32.1,,30.6,0,,,5.8,40,,17.5,42.5,26.82,Partially cloudy
"Ankara, Türkiye",07/04/2023 18:00:00,32.1,32.1,32.1,,30.3,0,,,6.6,345,14.8,17.5,42.5,24.16,Partially cloudy
"Ankara, Türkiye",07/04/2023 19:00:00,30.6,30.6,30.6,,29.3,0,,,11.8,354,40.7,17.5,15.8,29.52,Clear
"Ankara, Türkiye",07/04/2023 20:00:00,28.9,28.9,28.9,,28.4,0,,,10.2,23,,17.5,13.8,38.19,Clear
"Ankara, Türkiye",07/04/2023 21:00:00,27.1,27.1,27.1,,27.1,0,,,11.7,24,24.1,17.5,10.4,43.85,Clear
"Ankara, Türkiye",07/04/2023 22:00:00,26,26,26,,,0,,,15,35,,17.5,0,43.76,Clear
"Ankara, Türkiye",07/04/2023 23:00:00,25.2,25.2,25.2,,,0,,,10.4,44,,17.5,0,46.4,Clear
"Ankara, Türkiye",07/05/2023 00:00:00,24.5,24.5,24.5,,,0,,,9.9,31,25.9,17.5,,47.33,Clear
"Ankara, Türkiye",07/05/2023 01:00:00,23.4,23.4,23.4,,,0,,,11.2,51,,17.5,0,48.07,Clear
"Ankara, Türkiye",07/05/2023 02:00:00,22.5,22.5,22.5,,,0,,,9.6,55,,17.5,0,46.89,Clear
"Ankara, Türkiye",07/05/2023 03:00:00,21.8,21.8,21.8,,,0,,,9.9,41,25.9,17.5,,45.68,Clear
"Ankara, Türkiye",07/05/2023 04:00:00,20.9,20.9,20.9,,,0,,,8.4,42,,17.5,0,47.88,Clear
"Ankara, Türkiye",07/05/2023 05:00:00,19.9,19.9,19.9,,,0,,,10,9,,17.5,,53.16,Clear
"Ankara, Türkiye",07/05/2023 06:00:00,19.3,19.3,19.3,,,0,,,10.8,34,18.4,17.5,,56.31,Clear
"Ankara, Türkiye",07/05/2023 07:00:00,22.3,22.3,22.3,,,0,,,10.3,49,,17.5,0,48.86,Clear
"Ankara, Türkiye",07/05/2023 08:00:00,25.2,25.2,25.2,,,0,,,10.3,54,,17.5,0,42.9,Clear
"Ankara, Türkiye",07/05/2023 09:00:00,27.7,27.7,27.7,,27.2,0,,,9,40,20.5,17.5,,36.42,Clear
"Ankara, Türkiye",07/05/2023 10:00:00,28.6,28.6,28.6,,27.5,0,,,8.4,32,,17.5,,30.59,Clear
"Ankara, Türkiye",07/05/2023 11:00:00,31.2,31.2,31.2,,29.5,0,,,12.1,49,,17.5,0,23.55,Clear
"Ankara, Türkiye",07/05/2023 12:00:00,32,32,32,,30.1,0,,,5.1,29,18.4,17.5,27.2,21.45,Partially cloudy
"Ankara, Türkiye",07/05/2023 13:00:00,32.6,32.6,32.6,,30.5,0,,,7.9,43,,17.5,1.9,19.54,Clear
"Ankara, Türkiye",07/05/2023 14:00:00,32.9,32.9,32.9,,30.7,0,,,14.3,31,,17.5,1.4,17.76,Clear
"Ankara, Türkiye",07/05/2023 15:00:00,33.1,33.1,33.1,,30.9,0,,,14.7,33,25.9,17.5,27.2,16.68,Partially cloudy
"Ankara, Türkiye",07/05/2023 16:00:00,32.7,32.7,32.7,,30.5,0,,,14.9,59,,17.5,1.4,17.34,Clear
"Ankara, Türkiye",07/05/2023 17:00:00,32.8,32.8,32.8,,30.6,0,,,15.5,37,,17.5,1.4,17.47,Clear
"Ankara, Türkiye",07/05/2023 18:00:00,32.6,32.6,32.6,,30.4,0,,,12.7,51,29.5,17.5,27.2,16.56,Partially cloudy
"Ankara, Türkiye",07/05/2023 19:00:00,31.3,31.3,31.3,,29.3,0,,,13.9,57,,17.5,1.4,19.19,Clear
"Ankara, Türkiye",07/05/2023 20:00:00,30.3,30.3,30.3,,28.5,0,,,10.5,58,,17.5,1.4,20.55,Clear
"Ankara, Türkiye",07/05/2023 21:00:00,28.6,28.6,28.6,,27.3,0,,,6.5,31,29.5,17.5,,24.26,Clear
"Ankara, Türkiye",07/05/2023 22:00:00,27.4,27.4,27.4,,26.7,0,,,12,26,,17.5,,30.02,Clear
"Ankara, Türkiye",07/05/2023 23:00:00,25.9,25.9,25.9,,,0,,,8.2,42,,17.5,0,34.45,Clear
"Ankara, Türkiye",07/06/2023 00:00:00,24.9,24.9,24.9,,,0,,,11.5,44,20.5,17.5,,38.47,Clear
"Ankara, Türkiye",07/06/2023 01:00:00,23.7,23.7,23.7,,,0,,,11,45,,17.5,0,43.36,Clear
"Ankara, Türkiye",07/06/2023 02:00:00,22.9,22.9,22.9,,,0,,,5.1,93,,17.5,0,47.59,Clear
"Ankara, Türkiye",07/06/2023 03:00:00,21.8,21.8,21.8,,,0,,,10.5,44,20.5,17.5,,51.99,Clear
"Ankara, Türkiye",07/06/2023 04:00:00,20.4,20.4,20.4,,,0,,,9.2,68,,17.5,,55.78,Clear
"Ankara, Türkiye",07/06/2023 05:00:00,19.4,19.4,19.4,,,0,,,7.9,49,,17.5,,59.54,Clear
"Ankara, Türkiye",07/06/2023 06:00:00,19.4,19.4,19.4,,,0,,,10.4,47,16.6,17.5,,59.53,Clear
"Ankara, Türkiye",07/06/2023 07:00:00,21.9,21.9,21.9,,,0,,,8.2,55,,17.5,0,53.3,Clear
"Ankara, Türkiye",07/06/2023 08:00:00,24.5,24.5,24.5,,,0,,,8.9,33,,17.5,,45.66,Clear
"Ankara, Türkiye",07/06/2023 09:00:00,26,26,26,,,0,,,4.2,81,18.4,17.5,,40.66,Clear
"Ankara, Türkiye",07/06/2023 10:00:00,27.9,27.9,27.9,,27.3,0,,,4.6,69,,17.5,0,35.22,Clear
"Ankara, Türkiye",07/06/2023 11:00:00,29.8,29.8,29.8,,28.6,0,,,4.6,77,,17.5,0.5,30.07,Clear
"Ankara, Türkiye",07/06/2023 12:00:00,31.7,31.7,31.7,,30.1,0,,,10.9,14,22.3,17.5,30,25.52,Partially cloudy
"Ankara, Türkiye",07/06/2023 13:00:00,32.6,32.6,32.6,,30.6,0,,,10.8,14,,17.5,1.9,20.93,Clear
"Ankara, Türkiye",07/06/2023 14:00:00,32.8,32.8,32.8,,30.6,0,,,13.2,60,,17.5,27.9,17.1,Partially cloudy
"Ankara, Türkiye",07/06/2023 15:00:00,33.4,33.4,33.4,,31.2,0,,,10.7,43,25.9,17.5,37.2,18.08,Partially cloudy
"Ankara, Türkiye",07/06/2023 16:00:00,33.7,33.7,33.7,,31.5,0,,,11.1,27,,17.5,4.9,18.27,Clear
"Ankara, Türkiye",07/06/2023 17:00:00,33.4,33.4,33.4,,31.5,0,,,12.2,346,,10,50,21.09,Partially cloudy
"Ankara, Türkiye",07/06/2023 18:00:00,32.9,32.9,32.9,,30.8,0,,,8.6,4,25.9,17.5,32.7,20.27,Partially cloudy
"Ankara, Türkiye",07/06/2023 19:00:00,31.5,31.5,31.5,,29.8,0,,,9,4,,17.5,39.8,24.17,Partially cloudy
"Ankara, Türkiye",07/06/2023 20:00:00,30.9,30.9,30.9,,29.3,0,,,8.9,20,,17.5,39.8,27.03,Partially cloudy
"Ankara, Türkiye",07/06/2023 21:00:00,28.9,28.9,28.9,,28.4,0,,,16.2,20,29.5,17.5,39.8,38.56,Partially cloudy
"Ankara, Türkiye",07/06/2023 22:00:00,27.2,27.2,27.2,,27.2,0,,,14.9,28,,19.3,1.8,43.94,Clear
"Ankara, Türkiye",07/06/2023 23:00:00,26.1,26.1,26.1,,,0,,,4.4,317,,17.5,0,46.65,Clear
"Ankara, Türkiye",07/07/2023 00:00:00,25.4,25.4,25.4,,,0,,,7.6,360,27.7,17.5,,48.59,Clear
"Ankara, Türkiye",07/07/2023 01:00:00,24.7,24.7,24.7,,,0,,,5.3,355,,17.5,,49.9,Clear
"Ankara, Türkiye",07/07/2023 02:00:00,24,24,24,,,0,,,2,264,,17.5,0,51.47,Clear
"Ankara, Türkiye",07/07/2023 03:00:00,23.4,23.4,23.4,,,0,,,2.6,265,27.7,17.5,,53.45,Clear
"Ankara, Türkiye",07/07/2023 04:00:00,22,22,22,,,0,,,3.9,223,,17.5,0,59.69,Clear
"Ankara, Türkiye",07/07/2023 05:00:00,21.6,21.6,21.6,,,0,,,1.9,319,,17.5,2.2,61.52,Clear
"Ankara, Türkiye",07/07/2023 06:00:00,20.6,20.6,20.6,,,0,,,2.6,8,7.6,17.5,30,64,Partially cloudy
"Ankara, Türkiye",07/07/2023 07:00:00,23.5,23.5,23.5,,,0,,,3.1,12,,17.5,50,54.59,Partially cloudy
"Ankara, Türkiye",07/07/2023 08:00:00,24.2,24.2,24.2,,,0,,,3.5,216,,17.5,76.4,51.54,Overcast
"Ankara, Türkiye",07/07/2023 09:00:00,24.4,24.4,24.4,,,0,,,4.8,219,11.2,17.5,75.5,44.26,Overcast
"Ankara, Türkiye",07/07/2023 10:00:00,27.3,27.3,27.3,,26.8,0,,,4.7,250,,17.5,75.5,33.65,Overcast
"Ankara, Türkiye",07/07/2023 11:00:00,28.6,28.6,28.6,,27.5,0,,,7.3,204,,17.5,72.6,30.01,Partially cloudy
"Ankara, Türkiye",07/07/2023 12:00:00,28.4,28.4,28.4,,27.4,0,,,7.8,288,13,17.5,77.8,29.65,Overcast
"Ankara, Türkiye",07/07/2023 13:00:00,28.9,28.9,28.9,,27.8,0,,,7,263,,17.5,77.8,29.55,Overcast
"Ankara, Türkiye",07/07/2023 14:00:00,30.1,30.1,30.1,,29.2,0,,,7.9,222,,17.5,62.8,33.89,Partially cloudy
"Ankara, Türkiye",07/07/2023 15:00:00,30.5,30.5,30.5,,29.1,0,,,6.5,303,16.6,17.5,62.8,27.65,Partially cloudy
"Ankara, Türkiye",07/07/2023 16:00:00,30.9,30.9,30.9,,29.3,0,,,11.9,343,,17.5,62.8,26.41,Partially cloudy
"Ankara, Türkiye",07/07/2023 17:00:00,29.6,29.6,29.6,,28.7,0,,,15.6,328,,17.5,62.8,33.47,Partially cloudy
"Ankara, Türkiye",07/07/2023 18:00:00,29.1,29.1,29.1,,28,0,,,13.6,337,29.5,17.5,59.2,29.99,Partially cloudy
"Ankara, Türkiye",07/07/2023 19:00:00,29,29,29,,28.2,0,,,8.3,341,,17.5,55.3,34.65,Partially cloudy
"Ankara, Türkiye",07/07/2023 20:00:00,27.6,27.6,27.6,,27.2,0,,,12.6,338,,17.5,52.8,38.16,Partially cloudy
"Ankara, Türkiye",07/07/2023 21:00:00,25.6,25.6,25.6,,,0,,,14.7,3,29.5,17.5,31.3,46.69,Partially cloudy
"Ankara, Türkiye",07/07/2023 22:00:00,24.5,24.5,24.5,,,0,,,5.4,12,,17.5,31.4,49.2,Partially cloudy
"Ankara, Türkiye",07/07/2023 23:00:00,23.5,23.5,23.5,,,0,,,8.6,25,,17.5,0.9,54.41,Clear
"Ankara, Türkiye",07/08/2023 00:00:00,22.4,22.4,22.4,,,0,,,6.4,29,20.5,17.5,50,58.3,Partially cloudy
"Ankara, Türkiye",07/08/2023 01:00:00,21.5,21.5,21.5,,,0,,,2.2,49,,17.5,0.9,61.52,Clear
"Ankara, Türkiye",07/08/2023 02:00:00,21.4,21.4,21.4,,,0,,,1.3,239,,17.5,0.9,58.99,Clear
"Ankara, Türkiye",07/08/2023 03:00:00,20.7,20.7,20.7,,,0,,,1,315,20.5,17.5,50,62.31,Partially cloudy
"Ankara, Türkiye",07/08/2023 04:00:00,20,20,20,,,0,,,3.2,12,,17.5,0,66.38,Clear
"Ankara, Türkiye",07/08/2023 05:00:00,19.1,19.1,19.1,,,0,,,0.5,322,,17.5,0,69.03,Clear
"Ankara, Türkiye",07/08/2023 06:00:00,18.2,18.2,18.2,,,0,,,1.4,249,9.4,17.5,,74.3,Clear
"Ankara, Türkiye",07/08/2023 07:00:00,21.1,21.1,21.1,,,0,,,1.7,234,,17.5,0,66.2,Clear
"Ankara, Türkiye",07/08/2023 08:00:00,22.4,22.4,22.4,,,0,,,3.4,57,,17.5,0,61.35,Clear
"Ankara, Türkiye",07/08/2023 09:00:00,23.5,23.5,23.5,,,0,,,13.1,303,9.4,10.2,29.5,54.73,Partially cloudy
"Ankara, Türkiye",07/08/2023 10:00:00,24.8,24.8,24.8,,,0,,,3.9,301,,17.5,39.6,51.53,Partially cloudy
"Ankara, Türkiye",07/08/2023 11:00:00,26.2,26.2,26.2,,,0,,,5.1,105,,17.5,50,47.02,Partially cloudy
"Ankara, Türkiye",07/08/2023 12:00:00,27.1,27.1,27.1,,26.9,0,,,5.4,199,13,17.5,57.5,38.49,Partially cloudy
"Ankara, Türkiye",07/08/2023 13:00:00,27.4,27.4,27.4,,27,0,,,7.1,305,,17.5,60.5,37,Partially cloudy
"Ankara, Türkiye",07/08/2023 14:00:00,21.7,21.7,21.7,,,0,,,17.7,297,63,13.8,82.4,58.65,Overcast
"Ankara, Türkiye",07/08/2023 15:00:00,22.8,22.8,22.8,,,0,,,8.2,1,37.1,13.8,82.4,56.91,Overcast
"Ankara, Türkiye",07/08/2023 16:00:00,22.8,22.8,22.8,,,0,,,4.3,77,,13.8,81.9,55.69,Overcast
"Ankara, Türkiye",07/08/2023 17:00:00,23.3,23.3,23.3,,,0,,,8.2,338,,13.8,76.6,55.07,Overcast
"Ankara, Türkiye",07/08/2023 18:00:00,23.6,23.6,23.6,,,0,,,13.1,314,22.3,17.5,61.6,47.1,Partially cloudy
"Ankara, Türkiye",07/08/2023 19:00:00,21.9,21.9,21.9,,,0,,,13.4,321,,17.5,59.9,52.77,Partially cloudy
"Ankara, Türkiye",07/08/2023 20:00:00,21.1,21.1,21.1,,,0,,,9.9,312,,17.5,52.4,56.31,Partially cloudy
"Ankara, Türkiye",07/08/2023 21:00:00,20.2,20.2,20.2,,,0,,,11.4,303,24.1,17.5,46.5,59.25,Partially cloudy
"Ankara, Türkiye",07/08/2023 22:00:00,19.6,19.6,19.6,,,0,,,9.2,292,,17.5,46.5,64.16,Partially cloudy
"Ankara, Türkiye",07/08/2023 23:00:00,18.7,18.7,18.7,,,0,,,5.1,304,,17.5,76.6,68.5,Overcast
"Ankara, Türkiye",07/09/2023 00:00:00,18.7,18.7,18.7,,,0,,,5.7,302,14.8,17.5,46.5,67.79,Partially cloudy
"Ankara, Türkiye",07/09/2023 01:00:00,18.8,18.8,18.8,,,0,,,4.1,279,,17.5,61.6,67.39,Partially cloudy
"Ankara, Türkiye",07/09/2023 02:00:00,18.6,18.6,18.6,,,0,,,6,262,,17.5,59.3,68.34,Partially cloudy
"Ankara, Türkiye",07/09/2023 03:00:00,17.8,17.8,17.8,,,0.24,,,7.6,250,14.8,17.5,51.7,74.17,"Rain, Partially cloudy"
"Ankara, Türkiye",07/09/2023 04:00:00,17.6,17.6,17.6,,,0,,,6.4,254,,17.5,51.7,76.11,Partially cloudy
"Ankara, Türkiye",07/09/2023 05:00:00,17.1,17.1,17.1,,,0,,,6.6,242,,17.5,52.3,77.02,Partially cloudy
"Ankara, Türkiye",07/09/2023 06:00:00,17.1,17.1,17.1,,,0,,,5.4,247,20.5,17.5,90,76.92,Overcast
"Ankara, Türkiye",07/09/2023 07:00:00,17.1,17.1,17.1,,,0,,,3.9,219,,17.5,90,79.54,Overcast
"Ankara, Türkiye",07/09/2023 08:00:00,17.5,17.5,17.5,,,0,,,5,240,,17.5,87.6,77.85,Overcast
"Ankara, Türkiye",07/09/2023 09:00:00,18.6,18.6,18.6,,,0,,,10.2,245,20.5,17.5,87.6,71.1,Overcast
"Ankara, Türkiye",07/09/2023 10:00:00,19.6,19.6,19.6,,,0,,,8.9,233,,17.5,90,65.79,Overcast
"Ankara, Türkiye",07/09/2023 11:00:00,19.6,19.6,19.6,,,0,,,10.8,245,,17.5,90,65.06,Overcast
"Ankara, Türkiye",07/09/2023 12:00:00,20.4,20.4,20.4,,,0,,,13.2,252,22.3,17.5,82.4,64.62,Overcast
"Ankara, Türkiye",07/09/2023 13:00:00,20.4,20.4,20.4,,,0,,,10.6,255,,17.5,90,65.35,Overcast
"Ankara, Türkiye",07/09/2023 14:00:00,20.5,20.5,20.5,,,0,,,16.7,257,,17.4,90,61.75,Overcast
"Ankara, Türkiye",07/09/2023 15:00:00,21.1,21.1,21.1,,,0.08,,,10.5,257,27.7,13.8,90,60.43,"Rain, Overcast"
"Ankara, Türkiye",07/09/2023 16:00:00,19.8,19.8,19.8,,,0,,,8.9,249,,17.5,67.4,73.98,Partially cloudy
"Ankara, Türkiye",07/09/2023 17:00:00,19.6,19.6,19.6,,,0,,,7.3,305,,13.8,90,73.26,Overcast
"Ankara, Türkiye",07/09/2023 18:00:00,19.6,19.6,19.6,,,0,,,8.8,281,27.7,13.8,90,71.1,Overcast
"Ankara, Türkiye",07/09/2023 19:00:00,18.9,18.9,18.9,,,0,,,10.1,272,,13.8,90,73.58,Overcast
"Ankara, Türkiye",07/09/2023 20:00:00,18,18,18,,,0,,,6.6,263,,13.8,90,80.39,Overcast
"Ankara, Türkiye",07/09/2023 21:00:00,17.5,17.5,17.5,,,0.05,,,9.1,279,27.7,17.5,82.4,81.86,"Rain, Overcast"
"Ankara, Türkiye",07/09/2023 22:00:00,17.4,17.4,17.4,,,0,,,6,263,,17.5,82.4,82.07,Overcast
"Ankara, Türkiye",07/09/2023 23:00:00,17,17,17,,,0,,,6,229,,17.5,82.4,83.23,Overcast
"Ankara, Türkiye",07/10/2023 00:00:00,17.1,17.1,17.1,,,0,,,4.4,250,14.8,17.5,82.4,83.55,Overcast
"Ankara, Türkiye",07/10/2023 01:00:00,17.1,17.1,17.1,,,0,,,4.5,236,,17.5,82.4,83.05,Overcast
"Ankara, Türkiye",07/10/2023 02:00:00,17.1,17.1,17.1,,,0,,,6,269,,17.5,82.4,82.35,Overcast
"Ankara, Türkiye",07/10/2023 03:00:00,17,17,17,,,0,,,4.3,244,14.8,17.5,82.4,82.81,Overcast
"Ankara, Türkiye",07/10/2023 04:00:00,16.7,16.7,16.7,,,0,,,4.8,263,,17.5,82.4,83.86,Overcast
"Ankara, Türkiye",07/10/2023 05:00:00,16.7,16.7,16.7,,,0,,,6.8,251,,17.5,90,83.96,Overcast
"Ankara, Türkiye",07/10/2023 06:00:00,17.1,17.1,17.1,,,0,,,6.5,294,13,17.5,90,78.7,Overcast
"Ankara, Türkiye",07/10/2023 07:00:00,17.4,17.4,17.4,,,0,,,5.9,270,,17.5,82.4,73.12,Overcast
"Ankara, Türkiye",07/10/2023 08:00:00,18,18,18,,,0,,,6.4,337,,17.5,81.9,68.6,Overcast
"Ankara, Türkiye",07/10/2023 09:00:00,18.9,18.9,18.9,,,0.05,,,6.7,326,24.1,17.5,81.9,62.1,"Rain, Overcast"
"Ankara, Türkiye",07/10/2023 10:00:00,20.8,20.8,20.8,,,0,,,16.5,336,,17.5,81.9,53.24,Overcast
"Ankara, Türkiye",07/10/2023 11:00:00,22,22,22,,,0,,,12.4,359,,17.5,74.2,45.6,Partially cloudy
"Ankara, Türkiye",07/10/2023 12:00:00,23.1,23.1,23.1,,,0,,,10.9,322,27.7,17.5,72.6,40.34,Partially cloudy
"Ankara, Türkiye",07/10/2023 13:00:00,24.4,24.4,24.4,,,0,,,12,354,,17.5,57.5,35.78,Partially cloudy
"Ankara, Türkiye",07/10/2023 14:00:00,24.2,24.2,24.2,,,0,,,12.9,345,,17.5,50,35.95,Partially cloudy
"Ankara, Türkiye",07/10/2023 15:00:00,24.1,24.1,24.1,,,0,,,16.4,336,27.7,17.5,50,35.92,Partially cloudy
"Ankara, Türkiye",07/10/2023 16:00:00,24.1,24.1,24.1,,,0,,,15.6,357,,17.5,42.5,35.24,Partially cloudy
"Ankara, Türkiye",07/10/2023 17:00:00,24.2,24.2,24.2,,,0,,,19.2,349,,17.5,41.3,31.66,Partially cloudy
"Ankara, Türkiye",07/10/2023 18:00:00,23.4,23.4,23.4,,,0,,,12.2,357,33.5,17.5,33.5,32.51,Partially cloudy
"Ankara, Türkiye",07/10/2023 19:00:00,22.1,22.1,22.1,,,0,,,17.2,21,,17.5,33.5,37.95,Partially cloudy
"Ankara, Türkiye",07/10/2023 20:00:00,21.1,21.1,21.1,,,0,,,16.6,20,,17.5,7,40.43,Clear
"Ankara, Türkiye",07/10/2023 21:00:00,19.6,19.6,19.6,,,0,,,13,23,33.5,17.5,27.2,45.26,Partially cloudy
"Ankara, Türkiye",07/10/2023 22:00:00,18.5,18.5,18.5,,,0,,,8.4,6,,17.5,0,49.84,Clear
"Ankara, Türkiye",07/10/2023 23:00:00,17.3,17.3,17.3,,,0,,,10.6,38,,17.5,0,56.36,Clear
"Ankara, Türkiye",07/11/2023 00:00:00,16.3,16.3,16.3,,,0,,,2.9,54,22.3,17.5,,60.08,Clear
"Ankara, Türkiye",07/11/2023 01:00:00,15,15,15,,,0,,,4.4,57,,17.5,0,66.22,Clear
"Ankara, Türkiye",07/11/2023 02:00:00,14.3,14.3,14.3,,,0,,,3.9,20,,17.5,0,68.57,Clear
"Ankara, Türkiye",07/11/2023 03:00:00,13,13,13,,,0,,,3.2,55,22.3,17.5,,73.12,Clear
"Ankara, Türkiye",07/11/2023 04:00:00,12.4,12.4,12.4,,,0,,,2.1,29,,17.5,0,73.93,Clear
"Ankara, Türkiye",07/11/2023 05:00:00,12.2,12.2,12.2,,,0,,,2,48,,17.5,0,75.25,Clear
